productid	name	brand	offerid	category	description	price	image	url	availability	shipping	special	expirationdate	oldprice
509	Meo Camuzet - Bourgogne Rouge AC - 2005	Meo Camuzet	S-1356-05	Rotwein|Frankreich	Ein wirklich grosser Burgunder Flascheninhalt: 0,75 ltr. Region: Bourgogne Charakter: saftiger Kirsch- und Cassisduft, harmonisches Fruchtspiel, gut eingebundene Tannine, samtige Fülle, stilvoller Nachhall Das Weingut: Die Domaine Méo Camuzet gehört zu den ganz großen der Côtes de Nuits mit besten Lagen in Vosne Romanée und Nuits St. Georges. Jean-Nicolas Méo hatte das große Glück, daß er zusammen mit dem großen Weinmacher, Henri Jayer, seine schon sehr profunden Kenntnisse erweitern und ausbauen konnte. Kompro-misslos ist das Stichwort, wenn es um die Pflege der alten Rebstöcke, die handverlesene Ernte und das vollständige Entrappen der Beeren vor der Maischegärung geht. Das sind die Voraussetzungen für große Burgunder von Weltklasse. In Spitzenjahren erreichen die Dorflagen von Vosne Romaneé ohne weiteres das Niveau von Premier- und Grand Cru-Weinen. Die Weine zeichnen sich durch ihren außerordentlichen Charak-ter, konzentrierte und tiefe Struktur sowie eine großartige Finesse aus. Sie haben eine Tiefe und Nachhaltig-keit, wie man sie nur bei wenigen Burgundern findet und sind durch ihre große Harmonie und Fülle einfach köstlich und einmalig. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	23.90	http://www.a-vino.de/images/camuzet_bourgogne.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=509	ab Lager	0.00			
510	Meo Camuzet - Nuits St. Georges AC - 2000	Meo Camuzet	S-1357-00	Rotwein|Frankreich	Rarität: Verfügbarkeit nur auf Anfrage Flascheninhalt: 0,75 ltr. Region: Bourgogne Charakter: komplexes, fruchtiges Bouquet mit Anklängen von Johannisbeeren, sehr gehaltvoll, komplexer Körper mit Tiefe, sehr harmonisch Das Weingut: Die Domaine Méo Camuzet gehört zu den ganz großen der Côtes de Nuits mit besten Lagen in Vosne Romanée und Nuits St. Georges. Jean-Nicolas Méo hatte das große Glück, daß er zusammen mit dem großen Weinmacher, Henri Jayer, seine schon sehr profunden Kenntnisse erweitern und ausbauen konnte. Kompro-misslos ist das Stichwort, wenn es um die Pflege der alten Rebstöcke, die handverlesene Ernte und das vollständige Entrappen der Beeren vor der Maischegärung geht. Das sind die Voraussetzungen für große Bur-gunder von Weltklasse. In Spitzenjahren erreichen die Dorflagen von Vosne Romaneé ohne weiteres das Niveau von Premier- und Grand Cru-Weinen. Die Weine zeichnen sich durch ihren außerordentlichen Charak-ter, konzentrierte und tiefe Struktur sowie eine großartige Finesse aus. Sie haben eine Tiefe und Nachhaltig-keit, wie man sie nur bei wenigen Burgundern findet und sind durch ihre große Harmonie und Fülle einfach köstlich und einmalig. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	59.00	http://www.a-vino.de/images/camuzet_nuit.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=510	ab Lager	0.00			
511	Meo Camuzet - Clos de Vougeot - Grand Cru AC - 2001	Meo Camuzet	S-1360-01	Rotwein|Frankreich	Rarität: Verfügbarkeit nur auf Anfrage Flascheninhalt: 0,75 ltr. Region: Bourgogne Charakter: üppiger Brombeer- und Feigenduft mit zarter Zimtnote, satte Füll mit etwas Fruchtsüße, grandioses Fruchtspiel, enormer Nachhall Das Weingut: Die Domaine Méo Camuzet gehört zu den ganz großen der Côtes de Nuits mit besten Lagen in Vosne Romanée und Nuits St. Georges. Jean-Nicolas Méo hatte das große Glück, daß er zusammen mit dem großen Weinmacher, Henri Jayer, seine schon sehr profunden Kenntnisse erweitern und ausbauen konnte. Kompro-misslos ist das Stichwort, wenn es um die Pflege der alten Rebstöcke, die handverlesene Ernte und das vollständige Entrappen der Beeren vor der Maischegärung geht. Das sind die Voraussetzungen für große Bur-gunder von Weltklasse. In Spitzenjahren erreichen die Dorflagen von Vosne Romaneé ohne weiteres das Niveau von Premier- und Grand Cru-Weinen. Die Weine zeichnen sich durch ihren außerordentlichen Charak-ter, konzentrierte und tiefe Struktur sowie eine großartige Finesse aus. Sie haben eine Tiefe und Nachhaltig-keit, wie man sie nur bei wenigen Burgundern findet und sind durch ihre große Harmonie und Fülle einfach köstlich und einmalig. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	133.00	http://www.a-vino.de/images/camuzet_clos.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=511	ab Lager	0.00			
512	La Prendina - Pinot Grigio Casina - 2006	La Prendina	S-5535-06	Weisswein|Italien	Einer sehr guter Pinot Grigio vom Gardasee. Flascheninhalt: 0,75 ltr. Charakter:Ein frischer feiner Duft. Ein sehr guter ausbalancierter Wein mit hoher Eleganz. Das Weingut Die Azienda Agricola Cavalchina ist seit Anfang des Jahrhunderts im Besitz der Familie Piona. Zu den 11 Hektar Weinbergen in Custoza sind inzwischen weitere 27 Hektar durch den Erwerb der Tenuta "La Prendina" südlich des Gardasees hinzugekommen. Der Großvater von Luciano Piona, der heute das Weingut leitet, hatte Anfang der 60er Jahre die Idee, einen Weißwein als Alternative zum Soave zu erzeugen. So wurde auf Cavalchina 1962 der erste "Bianco di Custoza" aus Cortese, Garganega, Trebbiano Toscano und Malvasia-Trauben erzeugt. Es ist daher kein Wunder, daß dieser Wein immer zu den besten der Region gehört. Mit Luciano Piona und seinen hervorragenden Weinen ist auch in Zukunft zu rechnen. Hohe Auszeichnungen folgen von Jahr zu Jahr. . Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	7.25	http://www.a-vino.de/images/pinot_grigio.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=512	ab Lager	0.00			
513	Tod auf dem Jakobsweg		PA-PV027-2008	Schenken+Genießen	Vollmundiger Rotwein, pikantes Knabbergebäck und ein fesselnder Roman: Lese- und Trinkspaß für Krimi-Fans garantiert. Präsent - Tod auf dem Jakobsweg - 3er Geschenkkarton (offene Welle) mit: - 2 Fl. Agramont Tempranillo Tinto - 1 Packung Knabbergebäck - Salapipas (70g) - 1 Buch Petra Oelker - Tod auf dem Jakobsweg -	32.50	http://www.a-vino.de/images/K800_PV027-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=513	ab Lager	0.00			
515	Parkers Lieblinge		PA-PV007-2008	Schenken+Genießen	Vom berühmten Wein-Papst Robert Parker ausgezeichnetes Rotweintrio, das beim Empfänger garantiert Eindruck hinterlässt! Präsent - Parkers Lieblinge - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Valduero Crianza Tinto - - 1 Fl. Rotwein - Brunus Tinto - - 1 Fl. Rotwein - Gotim Bru Tinto -	53.00	http://www.a-vino.de/images/K800_PV007-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=515	ab Lager	0.00			
516	Der Portwein-Erbe		PA-PV009-2008	Schenken+Genießen	Packende Unterhaltung: Spannender Kriminalroman über Portugal und den Douro, garantiert mit feinem Portwein und erlesener Feinkost. Präsent - Der Portwein-Erbe - 2er Geschenkkarton (offene Welle) mit: - 1 Fl. Portwein - Niepoort-Ruby - (0,375 ltr.) - 1 Glas (0,275 g) -Ameixas Secas em Vinho do Porto- (in Portwein eingelegte, getr. Pflaumen) - 1 Stück - Rabito Royale Bonbon de Higo - (Feigenpraline) - 1 Buch Paul Grote - Der Portwein-Erbe -	37.00	http://www.a-vino.de/images/K800_PV027-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=516	ab Lager	0.00			
517	Rioja für den Matador I		PA-PV005-2006	Schenken+Genießen	Wein + Feinkost + Krimi = Kurzweilige Unterhaltung für die Sinne! Präsent - Rioja für den Matador I- 3er Geschenkkarton (Weinkrimi) mit: - 2 Fl. Rotwein - Monte Clavijo Tempranillo Tinto - - 1 Glas Paprikaschoten - Pimientos del Piquillo Entero Extra (290 g) - - 1 Buch Paul Grote - Rioja für den Matador -	34.00	http://www.a-vino.de/images/K800_PV005-2006.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=517	ab Lager	0.00			
518	Rioja für den Matador II		PA-PV006-2006	Schenken+Genießen	Wein + Feinkost + Krimi = Kurzweilige Unterhaltung für die Sinne! Präsent - Rioja für den Matador II- 3er Geschenkkarton (Weinkrimi) mit: - 1 Fl. Rotwein - Castillo de Clavijo Crianza Tinto - - 1 Fl. Rotwein - Castillo de Clavijo Reserva Tinto - - 1 Glas Paprikaschoten - Pimientos del Piquillo Entero Extra (290 g) - - 1 Buch Paul Grote - Rioja für den Matador -	39.00	http://www.a-vino.de/images/K800_PV006-2006.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=518	ab Lager	0.00			
519	Spanischer Grande		PA-PV030-2008	Schenken+Genießen	Exzellentes Wein-Olivenöl-Duo vom spanischen Aristokraten Carlos Falco ( Marques de Grinon )! Präsent - Spanischer Grande - 2er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Summa Varietalis Tinto - - 1 Fl. Olivenöl - Capilla del Fraile Aceite de Olivia Virgen Extra - - 1 Broschüre - Carlos Falco - Herr der Lagen -	43.00	http://www.a-vino.de/images/K800_PV030-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=519	ab Lager	0.00			
521	Gutes für unterwegs		PA-PV014-2006	Schenken+Genießen	Artikel zur Zeit ausverkauft: Verfügbarkeit bitte anfragen. Gourmets machen Sie hiermit garantiert eine Freude, denn mit diesem Koffer und seinem leckeren Inhalt wird jede Reise ein Erfolg ... Präsent - Notfallkoffer für reisende Gourmets - 3er Geschenkkarton -Koffer- (inkl Tragegriff ) mit: - 1 Fl. Rotwein - Sequiot Tempranillo Tinto - 1 Degustationsglas - 1 Kellnermesser - 1 Glas Paprikaschoten -Piementos del Piquillo Entero Extra (290 g) - 1 Dose Oliven gefüllt mit Anchoviepaste - Aceitunas Rellenas de Anchoa - (50 g) - 1 Hartwurst - Chorizo Extra - (250 g) - Je 1 Tafel Schokolade -Blanco-, -Con Leche Extrafino- und -Extrafino 50%- (a 18 g)	35.00	http://www.a-vino.de/images/K800_PV014-2006.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=521	ab Lager	0.00			
522	Niepoort-Port trifft Schokolade I		PA-PV019-2006	Schenken+Genießen	Feinschmecker-Präsent mit Suchtpotenzial, wo das Nein-sagen schwerfällt! Präsent - Niepoort-Port trifft Schokolade I - 2er Geschenkkarton (Lago) mit: - 1 Fl. Portwein -Niepoort Late Bottled Vintage - 2 Geschenkpackungen Schokolade - Niepoort Finest Dark Chocolate 76% - (a 100 g), verfeinert mit Pfeffer- und Kaffearomen	37.00	http://www.a-vino.de/images/K800_PV019-2006.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=522	ab Lager	0.00			
523	Niepoort-Port trifft Schokolade II		PA-PV020-2008	Schenken+Genießen	Zur Zeit ausverkauft! Feinschmecker-Präsent mit Suchtpotenzial, wo das Nein-sagen schwerfällt! Präsent - Niepoort-Port trifft Schokolade II - 2er Geschenkkarton (Niepoort) mit: - 1 Fl. Portwein - Niepoort Ruby - - 1 original Niepoort-Portweinglas - 1 Geschenkpackungen Schokolade - Niepoort Finest Dark Chocolate 76% - (a 100 g), verfeinert mit Pfeffer- und Kaffearomen	26.00	http://www.a-vino.de/images/K800_PV020-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=523	ab Lager	0.00			
525	Toskana für Leckermäuler		PA-PV031-2008	Schenken+Genießen	Leckere Feinkost und ausgesuchte Weine aus der beliebten Region Toskana lassen das Herz eines jeden Feinschmeckers höherschlagen! Präsent - Sensi für Feinschmecker - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Sassomatto Rosso di Toskana - 1 Fl. Rotwein - Sensi Chianti - - 1 Glas - Crema di funghi prcini - (Steinpilzcreme) - 1 Glas - Cipolline all aceto balsamico - (Zwiebeln in Balsamico) - 1 Hartwurst - Salame Magro Montanaro - (Salami Montana)	44.00	http://www.a-vino.de/images/K800_PV031-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=525	ab Lager	0.00			
526	Jausen-Zeit		PA-PV033-2008	Schenken+Genießen	Zur Zeit ausverkauft! Nicht nur Südtirol-Urlauber lieben die traditionelle Zwischenmahlzeit mit den klassischen Zutaten aus Lagrein-Rotwein, Salami, Senf und Schüttelbrot! Präsent - Jausenpaket - Südtirol - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Lagrein Rosso - 1 Glas - Birnen-Senf-Sauce - 1 Packung - Original Südtiroler-Schüttelbrot - ( 200 g, ohne Konservierungsstoffe ) - 1 Hartwurst - Salame Magro Montanaro - (Salami Montana)	38.00	http://www.a-vino.de/images/K800_PV033-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=526	ab Lager	0.00			
527	Zu Besuch in Italien		PA-PV004-2008	Schenken+Genießen	Mehr über Wein aus Italien lernen mit dem Crashkurs der Lange-Brüder (Stern) und drei Weinen aus unterschiedlichen Anbaugebieten ... Präsent - Kleine Weinreise Italien - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Montepulciano d'Abruzzo Cipresso - - 1 Fl. Rotwein - Dolcetto d'Alba Sori Capelli - - 1 Fl. Rotwein - Sensi Chianti - - 1 Buch Cornelius und Fabian Lange - Crashkurs Wein: Italien -	32.00	http://www.a-vino.de/images/K800_PV004-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=527	ab Lager	0.00			
528	Sushi für Anfänger		PA-PV001-2008	Schenken+Genießen	Ein ideales Präsent für alle, die gerne kochen und einmal etwas anderes wie das derzeit angesagte Sushi auf den Tisch bringen möchten... Präsent - Sushi für Anfänger - 3er Geschenkkarton (offene Welle) mit: - 2 Fl. Weisswein - Oroya Sushi Wine - - 1 Sushi-Matte - 1 Sushi-Löffel und -Stäbchen - 1 Buch Marlisa Szwillus - Sushi für Anfänger -	35.00	http://www.a-vino.de/images/K800_PV001-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=528	ab Lager	0.00			
529	Golfer erobern		PA-PV018-2008	Schenken+Genießen	Wein und Tees von der Golflegende Nick Faldo und drei leckere Schoko-Golfbälle lassen das Herz eines jeden Golfers dahinschmelzen! Präsent - Nick Faldo Selection für Golfer - 2er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - - Faldo Shiraz - - Packung original Nick - Faldo - Laser - Line - Tees (20 Stück) - 3 Schoko - Golfbälle	40.00	http://www.a-vino.de/images/K800_PV018-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=529	ab Lager	0.00			
541	Alvaro Palacios - La Vendimia - 2007	Alvaro Palacios	S-4060-07	Rotwein|Spanien	Winzer mit Vision: Alvaro Palacios - Seine Vision hat die Weinlandschaft der Rioja mit dichten Weinen von bis dato unbekannter, packender Intensität geprägt Flascheninhalt: 0,75 ltr. Charakter: Ein geschmeidiger Wein, dessen Schwerpunkt auf der saftigen Fruchtaromatik liegt, sehr dezente Eichenholz-Aromen mit feinen und gut eingebundenen Tannine. Voller Körper mit einem samtigen und lang anhaltenden Abgang. Rebsorte: Tempranillo, Garnacha Region: Rioja Das Weingut: Was auch immer Alvaro Palacios anfasst - es gelingt. Mit seinem ausgeprägten Gespür für Wein entdeckte der Winzer als einer der ersten das große Potenzial des Priorats und verhalf dem Anbaugebiet zu einem raketenartigen Aufstieg. Wie auch auf seinen anderen Weingütern in Bierzo und Rioja arbeitet er hier streng nach der Devise: ausschließlich alte Rebstöcke, ausschließlich kleiner Erträge. Damit gelingen dem Perfektionisten exzellente Weine! Die Riojas sind rund, vollmundig und weich. Der rebsortenreine Petalos vereint kunstvoll die charakteristischen Eigenschaften des Bierzo. Und die beiden Priorat-Weine genießen weltweit höchstes Ansehen. Na dann, salud! . Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	7.90	http://www.a-vino.de/images/La_Vendimia.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=541	ab Lager	0.00			
530	Siegertypen		PA-PV008-2008	Schenken+Genießen	Kleine Preise + sehr gute Bewertungen = jetzt probieren, was morgen ganz oben steht! Präsent - Siegertypen - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Monte Valonga Syrah - - 1 Fl. Rotwein - Finca la Estacada 6 Meses en Barrica Tinto - - 1 Fl. Rotwein - Castilo de Monte la Reina Roble Tinto -	34.00	http://www.a-vino.de/images/PA-PV008-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=530	ab Lager	0.00			
531	Dampf ablassen.		PA-PV013-2008	Schenken+Genießen	Unfreundliche Kellner ? Stress am Pool ? Antworten für (fast) alle Gelegenheiten und zwei ähnlich unkonventionelle Weine finden Sie in diesem Präsentvorschlag. Präsent - Spanisch schimpfen - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Vizorro Tinto - - 1 Fl. Rotwein - Crucillon Garnacha Tinto - - 1 CD - Spanisch schimpfen -	28.00	http://www.a-vino.de/images/PA-PV013-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=531	ab Lager	0.00			
532	Schimpfen wie Mama.		PA-PV015-2008	Schenken+Genießen	Buch z.Zt. nicht mehr lieferbar. Erst wieder ab Januar 01.2009 verfügbar. Übellauniger Taxifahrer ? Überteuertes Essen ? Zwei Mutmacher und die Anleitung wie Einheimische schimpfen würden gibt's hier .... Präsent - Italienisch schimpfen - 3er Geschenkkarton (offene Welle) mit: - 1 Fl. Rotwein - Primitivo di Manduria - - 1 Fl. Rotwein - Nero d'Avola Sicilia - - 1 Buch - Italienisch schimpfen -	28.00	http://www.a-vino.de/images/PA-V015-2008.JPG	http://www.a-vino.de/index.php?main_page=product_info&products_id=532	ab Lager	0.00			
542	Alvaro Palacios - Petalos - Bierzo - 2007	Alvaro Palacios	S-4090-07	Rotwein|Spanien	Winzer mit Vision: Alvaro Palacios - Ende der 1990er Jahre gründete Álvaro Palacios, der im Priorat mit seinen Weinen große Erfolge hat, im Bierzo seine Bodega Descendientes de J. Palacios und stellt dort reinsortige Weine aus der einheimischen Rebsorte Mencía her. Flascheninhalt: 0,75 ltr. Charakter: Tiefes violett im Glas.Aromen von Kirschen und schwarzen Johannisbeeren. Intensiver langer Abgang. Rebsorte: 100 % Mencia Region: Bierzo Das Weingut: Was auch immer Alvaro Palacios anfasst - es gelingt. Mit seinem ausgeprägten Gespür für Wein entdeckte der Winzer als einer der ersten das große Potenzial des Priorats und verhalf dem Anbaugebiet zu einem raketenartigen Aufstieg. Wie auch auf seinen anderen Weingütern in Bierzo und Rioja arbeitet er hier streng nach der Devise: ausschließlich alte Rebstöcke, ausschließlich kleiner Erträge. Damit gelingen dem Perfektionisten exzellente Weine! Die Riojas sind rund, vollmundig und weich. Der rebsortenreine Petalos vereint kunstvoll die charakteristischen Eigenschaften des Bierzo. Und die beiden Priorat-Weine genießen weltweit höchstes Ansehen. Na dann, salud! . Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	14.10	http://www.a-vino.de/images/petalos.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=542	ab Lager	0.00			
